frame,distance,p3_action_frame,p3_controller_c_stick_x,p3_controller_c_stick_y,p3_controller_l_shoulder,p3_controller_r_shoulder,p3_controller_main_stick_x,p3_controller_main_stick_y,p3_button_button_a,p3_button_button_b,p3_button_button_x,p3_button_button_y,p3_button_button_z,p3_button_button_l,p3_button_button_r,p3_button_button_start,p3_button_button_d_up,p3_button_button_d_down,p3_button_button_d_left,p3_button_button_d_right,p3_ecb_bottom_x,p3_ecb_bottom_y,p3_ecb_left_x,p3_ecb_left_y,p3_ecb_right_x,p3_ecb_right_y,p3_ecb_top_x,p3_ecb_top_y,p3_facing,p3_hitlag_left,p3_hitstun_frames_left,p3_iasa,p3_invulnerability_left,p3_invulnerable,p3_jumps_left,p3_moonwalkwarning,p3_nana,p3_off_stage,p3_on_ground,p3_percent,p3_position_x,p3_position_y,p3_shield_strength,p3_speed_air_x_self,p3_speed_ground_x_self,p3_speed_x_attack,p3_speed_y_self,p3_stock,p4_action_frame,p4_controller_c_stick_x,p4_controller_c_stick_y,p4_controller_l_shoulder,p4_controller_r_shoulder,p4_controller_main_stick_x,p4_controller_main_stick_y,p4_button_button_a,p4_button_button_b,p4_button_button_x,p4_button_button_y,p4_button_button_z,p4_button_button_l,p4_button_button_r,p4_button_button_start,p4_button_button_d_up,p4_button_button_d_down,p4_button_button_d_left,p4_button_button_d_right,p4_ecb_bottom_x,p4_ecb_bottom_y,p4_ecb_left_x,p4_ecb_left_y,p4_ecb_right_x,p4_ecb_right_y,p4_ecb_top_x,p4_ecb_top_y,p4_facing,p4_hitlag_left,p4_hitstun_frames_left,p4_iasa,p4_invulnerability_left,p4_invulnerable,p4_jumps_left,p4_moonwalkwarning,p4_nana,p4_off_stage,p4_on_ground,p4_percent,p4_position_x,p4_position_y,p4_shield_strength,p4_speed_air_x_self,p4_speed_ground_x_self,p4_speed_x_attack,p4_speed_y_self,p4_stock,proj0_frame,proj0_owner,proj0_position_x,proj0_position_y,proj0_speed_x,proj0_speed_y,proj1_frame,proj1_owner,proj1_position_x,proj1_position_y,proj1_speed_x,proj1_speed_y,stage,p3_action,p3_character,p4_action,p4_character
327,34.58781777840104,1,0.5,0.5,0.0,0.0,0.012499988079071045,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,-1,False,0,False,2,False,False,False,True,12,33.059810638427734,30.242599487304688,56.74858474731445,-1.0109672546386719,-1.0109672546386719,0.0,-0.0,4,3,0.5,0.5,0.0,0.0,0.30000001192092896,0.956250011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,6,False,False,False,True,14,49.859825134277344,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,WALK_FAST,SHEIK,KNEE_BEND,JIGGLYPUFF
342,14.961663657312018,4,0.5,0.5,1.0,1.0,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,0,0,0,False,1,False,False,False,False,12,25.578712463378906,6.122598648071289,57.798580169677734,-0.43999987840652466,0.0,0.0,-3.0,4,1,0.5,0.5,0.3499999940395355,0.3499999940395355,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,2,19,False,0,False,5,False,False,False,False,24,39.292335510253906,12.104899406433105,60.0,0.0,0.0,1.0224764347076416,0.0,4,,,,,,,,,,,,,DREAMLAND,BAIR,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
357,27.428421360695253,1,0.5,0.5,0.0,0.0,0.731249988079071,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,12,23.85871124267578,0.008899999782443047,58.848575592041016,0.0,0.0,0.0,0.0,4,15,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,5,False,0,False,5,False,False,False,False,24,45.04387283325195,17.43035888671875,60.0,0.0,0.0,0.4302588999271393,-0.8960000872612,4,,,,,,,,,,,,,DREAMLAND,KNEE_BEND,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
372,25.84614819397358,7,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,1,False,False,False,False,12,28.671710968017578,16.248903274536133,59.8985710144043,0.5315000414848328,0.0,0.0,1.9600006341934204,4,4,0.5,0.5,0.0,0.0,0.14375001192092896,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,29,False,0,False,5,False,False,False,False,36,52.935733795166016,7.344939231872559,60.0,0.0,0.0,1.6384528875350952,-0.19200000166893005,4,,,,,,,,,,,,,DREAMLAND,BAIR,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
387,45.76352045775653,22,0.5,0.5,0.0,0.0,0.11875000596046448,0.8187500238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,1,False,False,False,False,12,29.809207916259766,31.248910903930664,60.0,-0.28999999165534973,0.0,0.0,0.16000056266784668,4,19,0.5,0.5,0.0,0.0,0.050000011920928955,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,14,False,0,False,5,False,False,False,False,36,73.13392639160156,16.508874893188477,60.0,0.0,0.0,1.0911284685134888,-1.152000069618225,4,,,,,,,,,,,,,DREAMLAND,BAIR,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
402,62.01073535145447,37,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,1,False,False,False,False,12,25.109704971313477,-2.311086654663086,60.0,-0.0725000649690628,0.0,0.0,-3.0,4,1,0.5,0.5,0.0,0.0,0.84375,0.856249988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,4,False,False,True,False,36,85.5155029296875,11.70571231842041,60.0,0.3932499885559082,0.0,0.5438040494918823,1.5859999656677246,4,,,,,,,,,,,,,DREAMLAND,BAIR,SHEIK,LASER_GUN_PULL,JIGGLYPUFF
417,49.49661150807447,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,12,37.82720947265625,12.8089017868042,60.0,1.2400001287460327,0.0,0.0,2.320000410079956,4,9,0.025000005960464478,0.5,0.3499999940395355,0.3499999940395355,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,True,False,36,83.6554183959961,31.508895874023438,60.0,-1.350000023841858,0.0,0.0,0.6259998083114624,4,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,BAIR,JIGGLYPUFF
432,28.869219312798688,4,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,12,51.62721252441406,33.20891189575195,60.0,0.6400001645088196,0.0,0.0,0.5200005769729614,4,24,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,4,False,False,True,False,36,80.49642944335938,33.21889114379883,60.0,0.7877498269081116,0.0,0.0,-0.3340003192424774,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE_AIR,SHEIK,BAIR,JIGGLYPUFF
447,23.945716503524956,1,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,56.427215576171875,30.242599487304688,60.0,0.040000177919864655,0.040000177919864655,0.0,-1.2799993753433228,4,1,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,3,14,False,0,False,4,False,False,True,False,45,79.86167907714844,25.320886611938477,60.0,0.0,0.0,1.0632860660552979,0.0,4,,,,,,,,,,,,,DREAMLAND,LANDING,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
462,19.110658142478293,4,1.0,0.5,0.0,0.0,0.6875,0.043749988079071045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,False,1,False,False,False,False,12,66.98221588134766,18.12259864807129,60.0,0.5999999046325684,0.0,0.0,-3.0,4,14,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,False,0,False,4,False,False,True,False,45,86.04339599609375,19.49688720703125,60.0,0.0,0.0,0.40028607845306396,-0.8320000767707825,4,,,,,,,,,,,,,DREAMLAND,FAIR,SHEIK,DAMAGE_AIR_2,JIGGLYPUFF
477,37.67220875526149,3,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,70.46221923828125,0.008899999782443047,60.0,0.15999990701675415,0.15999990701675415,0.0,0.0,4,8,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,30,False,0,False,4,False,False,True,False,58,99.10924530029297,24.474040985107422,60.0,0.0,0.0,2.176875352859497,-0.4480000436306,4,,,,,,,,,,,,,DREAMLAND,LANDING,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
492,69.50487561585159,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,12,57.890220642089844,12.8089017868042,60.0,-1.2380000352859497,0.0,0.0,2.320000410079956,4,23,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,15,False,0,False,4,False,False,True,False,58,126.3615493774414,24.750627517700195,60.0,0.0,0.0,1.5017726421356201,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,JUMPING_FORWARD,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
507,100.86165881418965,8,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,False,False,12,44.120216369628906,33.20891189575195,60.0,-0.6380000114440918,0.0,0.0,0.5200005769729614,4,38,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,4,False,False,True,False,58,143.20843505859375,14.378108978271484,60.0,-0.2788749933242798,0.0,0.8266696333885193,-1.2999999523162842,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING_AIR,SHEIK,DAMAGE_FLY_HIGH,JIGGLYPUFF
522,95.92523333630729,5,0.5,0.5,0.0,0.0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,39.350215911865234,30.242599487304688,60.0,-0.03800002485513687,-0.03800002485513687,0.0,-1.2799993753433228,4,11,0.0062499940395355225,0.5,0.3499999940395355,0.3499999940395355,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,3,False,False,True,False,58,135.25233459472656,32.34846496582031,60.0,-1.350000023841858,0.0,0.15156710147857666,0.6939998865127563,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_CHARGING,SHEIK,FAIR,JIGGLYPUFF
537,76.34035054342985,15,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,39.350215911865234,30.242599487304688,60.0,0.0,0.0,0.0,0.0,4,26,0.5,0.5,0.0,0.0,0.15000000596046448,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,False,3,False,False,True,False,58,115.68697357177734,30.982885360717773,60.0,-1.1500002145767212,0.0,0.0,-1.600000023841858,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE,SHEIK,FAIR,JIGGLYPUFF
552,61.35533631984976,30,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,39.350215911865234,30.242599487304688,60.0,0.0,0.0,0.0,0.0,4,2,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,3,False,False,True,False,58,96.12576293945312,6.982880115509033,60.0,-1.3331249952316284,0.0,0.0,-1.600000023841858,4,,,,,,,,,,,,,DREAMLAND,NEUTRAL_B_FULL_CHARGE,SHEIK,FALLING,JIGGLYPUFF
567,58.20132967029727,5,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,39.350215911865234,30.242599487304688,60.0,0.0,0.0,0.0,0.0,4,1,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,5,False,False,True,False,58,81.97129821777344,-9.391200065612793,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,STANDING,SHEIK,EDGE_HANGING,JIGGLYPUFF
582,44.96349702206363,3,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,2,False,False,False,True,12,44.154754638671875,30.242599487304688,60.0,1.7999999523162842,1.7999999523162842,0.0,0.0,4,11,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,True,4,False,False,True,False,58,78.54008483886719,1.270799160003662,60.0,-1.0665000677108765,0.0,0.0,0.9459998607635498,4,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,LASER_GUN_PULL,JIGGLYPUFF
597,26.760714942949722,1,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,2,False,False,False,True,12,50.24600601196289,30.242599487304688,60.0,0.27187496423721313,-1.4281251430511475,0.0,0.0,4,9,0.5,0.5,1.0,1.0,0.26875001192092896,0.9375,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,4,False,False,False,False,58,64.79259490966797,7.780795574188232,60.0,-0.6165000200271606,0.0,0.0,-0.014000274240970612,4,,,,,,,,,,,,,DREAMLAND,DASHING,SHEIK,SHINE_TURN,JIGGLYPUFF
612,8.390487243544444,1,0.5,0.5,0.0,0.0,0.5,0.0062499940395355225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,5,34,False,0,False,1,False,False,False,False,25,43.45766067504883,18.64259910583496,60.0,0.0,0.0,1.4396354686141422e-07,0.0,4,22,0.5,0.5,0.6000000238418579,0.6000000238418579,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,5,0,False,0,False,4,False,False,False,False,58,49.43644332885742,12.755797386169434,60.0,-0.8261799216270447,0.0,0.0,0.3007048964500427,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_TOP,SHEIK,SHINE_TURN,JIGGLYPUFF
627,17.98059307405965,12,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,23,False,0,False,1,False,False,False,False,25,43.45766067504883,32.81040954589844,60.0,0.0,0.0,-1.1274109112946462e-07,-1.3199999332427979,4,33,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,4,False,False,False,False,58,43.73235321044922,14.831914901733398,60.0,-0.33017244935035706,0.0,0.0,0.12017294019460678,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_TOP,SHEIK,SHINE_TURN,JIGGLYPUFF
642,14.394867808989469,27,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,8,False,0,False,1,False,False,False,False,25,43.45766067504883,27.46604347229004,60.0,0.0,0.0,-7.016501513135154e-08,-2.130000114440918,4,3,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,4,False,False,False,False,58,41.93688201904297,13.151734352111816,60.0,0.0,0.0,0.0,-0.5031325817108154,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_TOP,SHEIK,FALLING,JIGGLYPUFF
657,8.296528322265189,13,0.5,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,5,False,0,False,1,False,False,False,False,25,43.45766067504883,30.242599487304688,60.0,0.0,0.0,0.0,0.0,4,10,0.5,0.5,0.0,0.0,0.5,0.8812500238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,3,False,False,False,False,58,44.80418395996094,22.05607032775879,60.0,0.17400002479553223,0.0,0.0,0.9499999284744263,4,,,,,,,,,,,,,DREAMLAND,TECH_MISS_DOWN,SHEIK,NEUTRAL_B_CHARGING,JIGGLYPUFF
672,2.965330383008866,1,0.5,0.0,0.0,0.0,0.824999988079071,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,6,96,False,0,False,1,False,False,False,False,53,43.45766067504883,30.242599487304688,60.0,0.0,0.0,-5.095188140869141,0.0,4,1,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,6,0,False,0,True,3,False,False,False,False,58,45.02618408203125,27.726070404052734,60.0,0.0,0.0,0.0,0.37399983406066895,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_NEUTRAL,SHEIK,NESS_SHEILD_START,JIGGLYPUFF
687,65.5081735417898,11,0.5,0.0,0.0,0.0,0.824999988079071,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,86,False,0,False,1,False,False,False,False,53,-5.587647438049316,69.5340576171875,60.0,0.0,0.0,-4.741995334625244,-1.1999999284744263,4,11,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,3,False,False,False,False,58,45.02618408203125,27.946067810058594,60.0,0.0,0.0,0.0,-0.26600024104118347,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_NEUTRAL,SHEIK,NESS_SHEILD_START,JIGGLYPUFF
702,148.57326685847627,26,0.5,0.0,0.0,0.0,0.26249998807907104,0.26875001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,71,False,0,False,1,False,False,False,False,53,-72.38330078125,107.32015991210938,60.0,0.0,0.0,-4.2002105712890625,-2.130000114440918,4,26,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,True,3,False,False,False,False,58,45.02618408203125,16.276063919067383,60.0,0.0,0.0,0.0,-1.2260003089904785,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_NEUTRAL,SHEIK,NESS_SHEILD_START,JIGGLYPUFF
717,221.1749696224688,29,0.5,0.5,0.0,0.0,0.025000005960464478,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,56,False,0,False,1,False,False,True,False,53,-131.05218505859375,133.85498046875,60.0,0.0,0.0,-3.658425807952881,-2.130000114440918,4,41,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_NEUTRAL,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
732,273.03093345809737,29,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,41,False,0,False,1,False,False,True,False,53,-181.5942840576172,152.28843688964844,60.0,0.0,0.0,-3.116641044616699,-2.130000114440918,4,56,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_NEUTRAL,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
747,314.3610086349769,29,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,26,False,0,False,1,False,False,True,False,54,-224.00962829589844,162.62060546875,60.0,0.0,0.0,-2.5748562812805176,-2.130000114440918,4,71,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DAMAGE_FLY_NEUTRAL,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
762,343.48739969611694,-1,0.5,0.5,0.0,0.0,0.0062499940395355225,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,True,False,54,-256.26513671875,164.9547576904297,60.0,0.0,0.0,0.0,0.0,3,86,0.5,0.5,0.3499999940395355,0.3499999940395355,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DEAD_LEFT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
777,343.48739969611694,-1,0.5,0.5,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,True,False,54,-256.26513671875,164.9547576904297,60.0,0.0,0.0,0.0,0.0,3,101,0.5,0.5,0.3499999940395355,0.3499999940395355,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DEAD_LEFT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
792,343.48739969611694,-1,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,True,False,54,-256.26513671875,164.9547576904297,60.0,0.0,0.0,0.0,0.0,3,116,0.5,0.5,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DEAD_LEFT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
807,343.48739969611694,-1,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,1,False,False,True,False,54,-256.26513671875,164.9547576904297,60.0,0.0,0.0,0.0,0.0,3,131,0.5,0.5,0.0,0.0,0.15625,0.856249988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,DEAD_LEFT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
822,191.82443348345905,2,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,0,0.0,186.47406005859375,60.0,0.0,0.0,0.0,-1.7629750967025757,3,146,0.5,0.5,0.3499999940395355,0.3499999940395355,0.65625,0.20625001192092896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,ON_HALO_DESCENT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
837,166.23463862301682,17,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,0,0.0,160.02951049804688,60.0,0.0,0.0,0.0,-1.7629770040512085,3,161,0.5,0.5,0.0,0.0,0.96875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,ON_HALO_DESCENT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
852,140.96062725988418,32,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,0,0.0,133.58486938476562,60.0,0.0,0.0,0.0,-1.7629773616790771,3,176,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,ON_HALO_DESCENT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
867,116.20874183850155,47,0.5,0.5,0.0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,False,0,False,1,False,False,False,False,0,0.0,107.14019775390625,60.0,0.0,0.0,0.0,-1.762977123260498,3,191,0.5,0.5,0.0,0.0,0.9937499761581421,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,False,0,False,6,False,False,False,True,58,45.02618408203125,0.008899999782443047,60.0,0.0,0.0,0.0,0.0,4,,,,,,,,,,,,,DREAMLAND,ON_HALO_DESCENT,SHEIK,MARTH_COUNTER_FALLING,JIGGLYPUFF
